Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

12:37:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:35 PM  all    6.57    0.00    2.47   11.26    0.00    0.17    0.00    0.00    0.00   79.52
01:20:36 PM  all   10.54    0.00    2.38   12.24    0.00    0.60    0.00    0.00    0.00   74.23
01:20:37 PM  all    9.60    0.00    2.38   11.72    0.00    0.25    0.00    0.00    0.00   76.04
01:20:38 PM  all   13.98    0.00    2.97   10.93    0.00    0.17    0.00    0.00    0.00   71.95
01:20:39 PM  all    9.13    0.00    2.13   10.41    0.00    0.34    0.00    0.00    0.00   77.99
01:20:40 PM  all    9.35    0.00    2.63   10.88    0.00    0.17    0.00    0.00    0.00   76.98
01:20:41 PM  all   12.26    0.00    2.38   11.57    0.00    0.26    0.00    0.00    0.00   73.53
01:20:42 PM  all    7.69    0.00    2.39   10.77    0.00    0.17    0.00    0.00    0.00   78.97
01:20:43 PM  all   10.31    0.00    2.62   10.99    0.00    0.34    0.00    0.00    0.00   75.74
01:20:44 PM  all    8.94    0.00    2.39   11.58    0.00    0.34    0.00    0.00    0.00   76.75
01:20:45 PM  all   10.32    0.00    2.13   11.00    0.00    0.34    0.00    0.00    0.00   76.21
01:20:46 PM  all    8.76    0.00    2.55   11.14    0.00    0.26    0.00    0.00    0.00   77.30
01:20:47 PM  all   11.18    0.00    2.82   10.41    0.00    0.17    0.00    0.00    0.00   75.43
01:20:48 PM  all   18.92    0.00    4.62   10.02    0.00    0.17    0.00    0.00    0.00   66.27
01:20:49 PM  all   17.88    0.08    4.15   11.19    0.00    0.34    0.00    0.00    0.00   66.36
01:20:50 PM  all   17.76    0.00    4.59   10.62    0.00    0.34    0.00    0.00    0.00   66.69
01:20:51 PM  all   18.20    0.00    5.19    9.95    0.00    0.34    0.00    0.00    0.00   66.33
01:20:52 PM  all   13.65    0.00    4.01   10.84    0.00    0.34    0.00    0.00    0.00   71.16
01:20:53 PM  all   17.50    0.00    4.89   11.06    0.00    0.34    0.00    0.00    0.00   66.21
01:20:54 PM  all   20.75    0.00    3.66   10.71    0.00    0.34    0.00    0.00    0.00   64.54
01:20:55 PM  all    7.65    0.00    2.21   10.71    0.00    0.09    0.00    0.00    0.00   79.34
01:20:56 PM  all    8.94    0.00    2.21   11.66    0.00    0.17    0.00    0.00    0.00   77.02
01:20:57 PM  all    7.93    0.00    2.53   10.46    0.00    0.25    0.00    0.00    0.00   78.84
01:20:58 PM  all    8.93    0.00    2.47   11.05    0.00    0.17    0.00    0.00    0.00   77.38
01:20:59 PM  all    9.74    0.00    2.29   10.92    0.00    0.34    0.00    0.00    0.00   76.71
01:21:00 PM  all    7.38    0.00    2.54   10.86    0.00    0.17    0.00    0.00    0.00   79.05
01:21:01 PM  all    6.77    0.00    2.12   10.25    0.00    0.25    0.00    0.00    0.00   80.61
01:21:02 PM  all   10.39    0.00    2.30   11.50    0.00    0.34    0.00    0.00    0.00   75.47
01:21:03 PM  all   10.41    0.00    2.29   11.01    0.00    0.34    0.00    0.00    0.00   75.95
01:21:04 PM  all    7.89    0.00    2.12   10.36    0.00    0.42    0.00    0.00    0.00   79.20
01:21:05 PM  all   10.66    0.00    2.81   12.79    0.00    0.17    0.00    0.00    0.00   73.57
01:21:06 PM  all   11.88    0.00    2.63   11.88    0.00    0.51    0.00    0.00    0.00   73.09
01:21:07 PM  all    6.21    0.00    1.70    9.69    0.00    0.09    0.00    0.00    0.00   82.31
01:21:08 PM  all    9.85    0.00    2.63   11.54    0.00    0.25    0.00    0.00    0.00   75.72
01:21:09 PM  all    7.80    0.00    2.37   11.44    0.00    0.25    0.00    0.00    0.00   78.14
01:21:10 PM  all    8.34    0.00    2.64   11.15    0.00    0.34    0.00    0.00    0.00   77.53
01:21:11 PM  all    9.37    0.00    1.96   10.56    0.00    0.17    0.00    0.00    0.00   77.94
01:21:12 PM  all   13.79    0.00    2.79   11.00    0.00    0.17    0.00    0.00    0.00   72.25
01:21:13 PM  all    7.22    0.00    2.04   10.88    0.00    0.25    0.00    0.00    0.00   79.61
01:21:14 PM  all   12.86    0.00    3.55   12.18    0.00    0.34    0.00    0.00    0.00   71.07
01:21:15 PM  all    9.00    0.00    2.38   11.29    0.00    0.34    0.00    0.00    0.00   76.99
01:21:16 PM  all    9.88    0.00    2.70   11.40    0.00    0.34    0.00    0.00    0.00   75.68
01:21:17 PM  all   10.37    0.00    2.23   10.97    0.00    0.17    0.00    0.00    0.00   76.26
01:21:18 PM  all   10.49    0.00    2.90   11.26    0.00    0.17    0.00    0.00    0.00   75.17
01:21:19 PM  all    8.47    0.00    2.29   10.58    0.00    0.17    0.00    0.00    0.00   78.49
01:21:20 PM  all    9.74    0.00    2.56   11.27    0.00    0.17    0.00    0.00    0.00   76.26
01:21:21 PM  all   10.74    0.00    2.96   10.91    0.00    0.17    0.00    0.00    0.00   75.21
01:21:22 PM  all   12.51    0.00    2.64    9.70    0.00    0.43    0.00    0.00    0.00   74.72
01:21:23 PM  all    7.73    0.00    1.95   10.11    0.00    0.25    0.00    0.00    0.00   79.95
01:21:24 PM  all    8.89    0.00    2.31   11.62    0.00    0.17    0.00    0.00    0.00   77.01
01:21:25 PM  all   10.34    0.00    2.63   12.03    0.00    0.34    0.00    0.00    0.00   74.66
01:21:26 PM  all   11.72    0.00    2.97   11.55    0.00    0.34    0.00    0.00    0.00   73.41
01:21:27 PM  all    8.98    0.00    2.48   10.69    0.00    0.26    0.00    0.00    0.00   77.59
01:21:28 PM  all    9.79    0.00    2.45   11.73    0.00    0.25    0.00    0.00    0.00   75.78
01:21:29 PM  all    8.39    0.00    2.29   10.42    0.00    0.25    0.00    0.00    0.00   78.64
01:21:30 PM  all   10.96    0.00    2.55   12.66    0.00    0.17    0.00    0.00    0.00   73.66
01:21:31 PM  all    9.18    0.00    2.72   11.56    0.00    0.17    0.00    0.00    0.00   76.36
01:21:32 PM  all   10.66    0.00    2.13   11.76    0.00    0.26    0.00    0.00    0.00   75.19
01:21:33 PM  all    9.01    0.00    2.61   11.46    0.00    0.25    0.00    0.00    0.00   76.66
01:21:34 PM  all    7.25    0.00    1.85   11.47    0.00    0.25    0.00    0.00    0.00   79.17
01:21:35 PM  all    5.80    0.00    1.93   11.02    0.00    0.34    0.00    0.00    0.00   80.91
01:21:36 PM  all    7.11    0.00    1.69   12.35    0.00    0.51    0.00    0.00    0.00   78.34
01:21:37 PM  all    5.41    0.00    1.77   11.49    0.00    0.17    0.00    0.00    0.00   81.17
01:21:38 PM  all    6.76    0.00    1.94   11.82    0.00    0.42    0.00    0.00    0.00   79.05
01:21:39 PM  all   11.63    0.00    2.82   11.46    0.00    0.43    0.00    0.00    0.00   73.65
01:21:40 PM  all   14.26    0.00    3.57   11.21    0.00    0.34    0.00    0.00    0.00   70.63
01:21:41 PM  all    8.09    0.00    2.53   11.05    0.00    0.25    0.00    0.00    0.00   78.08
01:21:42 PM  all    8.45    0.00    2.79   11.40    0.00    0.42    0.00    0.00    0.00   76.94
01:21:43 PM  all   12.98    0.00    2.63   10.60    0.00    0.25    0.00    0.00    0.00   73.54
01:21:44 PM  all    8.69    0.00    2.81   10.56    0.00    0.43    0.00    0.00    0.00   77.51
01:21:45 PM  all    8.93    0.00    2.55   11.31    0.00    0.26    0.00    0.00    0.00   76.96
01:21:46 PM  all   11.83    0.00    2.55   12.17    0.00    0.34    0.00    0.00    0.00   73.11
01:21:47 PM  all    8.08    0.00    2.55   11.14    0.00    0.26    0.00    0.00    0.00   77.98
01:21:48 PM  all   10.54    0.00    2.72   10.54    0.00    0.43    0.00    0.00    0.00   75.77
01:21:49 PM  all   15.13    0.00    4.82   10.75    0.00    0.26    0.00    0.00    0.00   69.05
01:21:50 PM  all   13.26    0.00    3.76   12.32    0.00    0.26    0.00    0.00    0.00   70.40
01:21:51 PM  all   23.96    0.00    6.14    9.38    0.00    0.43    0.00    0.00    0.00   60.10
01:21:52 PM  all   12.45    0.00    3.07   11.94    0.00    0.26    0.00    0.00    0.00   72.29
01:21:53 PM  all   14.89    0.00    3.21   11.76    0.00    0.08    0.00    0.00    0.00   70.05
01:21:54 PM  all   11.19    0.00    3.22   11.10    0.00    0.59    0.00    0.00    0.00   73.90
01:21:55 PM  all   10.52    0.00    2.74   11.38    0.00    0.17    0.00    0.00    0.00   75.19
01:21:56 PM  all   21.15    0.00    6.85    9.76    0.00    0.17    0.00    0.00    0.00   62.07
01:21:57 PM  all   18.83    0.00    4.92   10.43    0.00    0.34    0.00    0.00    0.00   65.48
01:21:58 PM  all   13.27    0.00    3.49   10.03    0.00    0.34    0.00    0.00    0.00   72.87
01:21:59 PM  all   12.10    0.00    3.09   11.07    0.00    0.34    0.00    0.00    0.00   73.39
01:22:00 PM  all   16.24    0.00    3.09   11.94    0.00    0.17    0.00    0.00    0.00   68.56
01:22:01 PM  all   13.10    0.00    4.08    9.61    0.00    0.51    0.00    0.00    0.00   72.70
01:22:02 PM  all   13.90    0.00    2.97   11.78    0.00    0.42    0.00    0.00    0.00   70.93
01:22:03 PM  all   11.27    0.00    3.81   11.10    0.00    0.08    0.00    0.00    0.00   73.73
01:22:04 PM  all    9.04    0.00    2.37   10.23    0.00    0.42    0.00    0.00    0.00   77.94
01:22:05 PM  all    8.99    0.00    3.22   10.69    0.00    0.25    0.00    0.00    0.00   76.84
01:22:06 PM  all    8.93    0.00    2.89   10.46    0.00    0.17    0.00    0.00    0.00   77.55
01:22:07 PM  all   24.28    0.00    7.50    9.71    0.00    0.68    0.00    0.00    0.00   57.84
01:22:08 PM  all   19.19    0.00    3.87   10.35    0.00    0.34    0.00    0.00    0.00   66.25
01:22:09 PM  all   12.37    0.00    4.18   10.32    0.00    0.51    0.00    0.00    0.00   72.61
01:22:10 PM  all   13.85    0.00    3.25   11.71    0.00    0.17    0.00    0.00    0.00   71.03
01:22:11 PM  all   14.18    0.00    2.90   10.93    0.00    0.17    0.00    0.00    0.00   71.82
01:22:12 PM  all   13.88    0.00    3.77   10.63    0.00    0.34    0.00    0.00    0.00   71.38
01:22:13 PM  all   15.51    0.08    4.32   10.25    0.00    0.42    0.00    0.00    0.00   69.41
01:22:14 PM  all   18.61    0.00    5.75   11.23    0.00    0.26    0.00    0.00    0.00   64.15
01:22:15 PM  all   14.93    0.00    3.50   10.58    0.00    0.34    0.00    0.00    0.00   70.65
01:22:16 PM  all   10.33    0.00    3.76   10.50    0.00    0.26    0.00    0.00    0.00   75.15
01:22:17 PM  all   15.08    0.00    4.60   10.56    0.00    0.43    0.00    0.00    0.00   69.34
01:22:18 PM  all   24.34    0.00    4.63   10.20    0.00    0.34    0.00    0.00    0.00   60.50
01:22:19 PM  all   13.86    0.00    2.79   11.16    0.00    0.25    0.00    0.00    0.00   71.94
01:22:20 PM  all    9.83    0.00    2.71   11.10    0.00    0.34    0.00    0.00    0.00   76.02
01:22:21 PM  all   12.40    0.00    3.14   12.06    0.00    0.51    0.00    0.00    0.00   71.88
01:22:22 PM  all   11.21    0.00    2.57   11.80    0.00    0.34    0.00    0.00    0.00   74.08
01:22:23 PM  all   10.16    0.00    2.65   11.44    0.00    0.26    0.00    0.00    0.00   75.49
01:22:24 PM  all    8.24    0.00    2.63   10.62    0.00    0.25    0.00    0.00    0.00   78.25
01:22:25 PM  all    9.71    0.00    2.41   10.22    0.00    0.00    0.00    0.00    0.00   77.66
01:22:26 PM  all   13.11    0.00    4.65   10.91    0.00    0.42    0.00    0.00    0.00   70.90
01:22:27 PM  all   17.42    0.00    3.95   10.47    0.00    0.17    0.00    0.00    0.00   67.98
01:22:28 PM  all   10.03    0.00    2.89   10.96    0.00    0.51    0.00    0.00    0.00   75.62
01:22:29 PM  all   12.96    0.00    3.07   10.83    0.00    0.26    0.00    0.00    0.00   72.89
01:22:30 PM  all   19.31    0.00    7.47   10.64    0.00    0.26    0.00    0.00    0.00   62.32
01:22:31 PM  all   12.24    0.00    3.04   10.89    0.00    0.51    0.00    0.00    0.00   73.33
01:22:32 PM  all   15.25    0.00    2.47   11.33    0.00    0.43    0.00    0.00    0.00   70.53
01:22:33 PM  all    9.19    0.00    2.81   11.23    0.00    0.26    0.00    0.00    0.00   76.51
01:22:34 PM  all    9.18    0.00    2.47   10.71    0.00    0.26    0.00    0.00    0.00   77.38
01:22:35 PM  all   11.84    0.00    2.90   10.82    0.00    0.17    0.00    0.00    0.00   74.28
01:22:36 PM  all    8.44    0.00    2.05   10.06    0.00    0.51    0.00    0.00    0.00   78.94
01:22:37 PM  all    9.92    0.00    2.71   10.94    0.00    0.17    0.00    0.00    0.00   76.25
01:22:38 PM  all   11.42    0.00    2.56   11.59    0.00    0.34    0.00    0.00    0.00   74.08
01:22:39 PM  all   13.29    0.00    2.56   12.27    0.00    0.43    0.00    0.00    0.00   71.47
01:22:40 PM  all    9.97    0.00    3.07   10.40    0.00    0.17    0.00    0.00    0.00   76.39
01:22:41 PM  all    9.93    0.00    2.89   10.44    0.00    0.25    0.00    0.00    0.00   76.49
01:22:42 PM  all   11.84    0.00    2.30   11.67    0.00    0.34    0.00    0.00    0.00   73.85
01:22:43 PM  all   11.05    0.00    3.04   10.80    0.00    0.17    0.00    0.00    0.00   74.94
01:22:44 PM  all   12.06    0.00    2.89   11.47    0.00    0.34    0.00    0.00    0.00   73.24
01:22:45 PM  all    8.52    0.00    2.73   10.90    0.00    0.17    0.00    0.00    0.00   77.68
01:22:46 PM  all   11.31    0.00    2.30   11.73    0.00    0.43    0.00    0.00    0.00   74.23
01:22:47 PM  all   10.20    0.00    2.61   10.96    0.00    0.34    0.00    0.00    0.00   75.89
01:22:48 PM  all    9.99    0.00    2.46   11.85    0.00    0.25    0.00    0.00    0.00   75.44
01:22:49 PM  all    8.43    0.00    2.21   10.90    0.00    0.34    0.00    0.00    0.00   78.11
01:22:50 PM  all   14.46    0.00    3.25   11.38    0.00    0.17    0.00    0.00    0.00   70.74
01:22:51 PM  all    7.66    0.00    1.79   10.30    0.00    0.26    0.00    0.00    0.00   80.00
01:22:52 PM  all    9.77    0.00    2.63   11.21    0.00    0.25    0.00    0.00    0.00   76.13
01:22:53 PM  all   11.36    0.00    2.54   11.44    0.00    0.34    0.00    0.00    0.00   74.32
01:22:54 PM  all    9.70    0.00    2.64   11.40    0.00    0.43    0.00    0.00    0.00   75.83
01:22:55 PM  all   12.09    0.00    2.74   11.75    0.00    0.34    0.00    0.00    0.00   73.07
01:22:56 PM  all   10.64    0.00    2.87   11.74    0.00    0.17    0.00    0.00    0.00   74.58
01:22:57 PM  all    8.49    0.00    2.80   10.78    0.00    0.25    0.00    0.00    0.00   77.67
01:22:58 PM  all   10.47    0.00    2.55   11.40    0.00    0.26    0.00    0.00    0.00   75.32
01:22:59 PM  all   14.92    0.00    3.15   10.40    0.00    0.43    0.00    0.00    0.00   71.10
01:23:00 PM  all   11.09    0.00    3.24   11.01    0.00    0.43    0.00    0.00    0.00   74.23
01:23:01 PM  all    9.62    0.00    3.09   10.22    0.00    0.43    0.00    0.00    0.00   76.63
01:23:02 PM  all   10.77    0.00    3.82   10.35    0.00    0.25    0.00    0.00    0.00   74.81
01:23:03 PM  all   13.34    0.00    4.14   11.15    0.00    0.34    0.00    0.00    0.00   71.03
01:23:04 PM  all   11.47    0.00    3.31   11.21    0.00    0.17    0.00    0.00    0.00   73.83
01:23:05 PM  all   12.16    0.00    3.57   10.80    0.00    0.34    0.00    0.00    0.00   73.13
01:23:06 PM  all   20.19    0.00    5.37    9.45    0.00    0.17    0.00    0.00    0.00   64.82
01:23:07 PM  all   10.19    0.00    3.03   11.79    0.00    0.51    0.00    0.00    0.00   74.47
01:23:08 PM  all    8.60    0.00    2.04   10.89    0.00    0.51    0.00    0.00    0.00   77.96
01:23:09 PM  all    9.63    0.00    2.53   11.57    0.00    0.25    0.00    0.00    0.00   76.01
01:23:10 PM  all    7.61    0.00    2.37   12.01    0.00    0.51    0.00    0.00    0.00   77.50
01:23:11 PM  all   10.54    0.00    2.70   10.79    0.00    0.67    0.00    0.00    0.00   75.30
01:23:12 PM  all    9.66    0.00    2.31   11.28    0.00    0.26    0.00    0.00    0.00   76.50
01:23:13 PM  all    9.73    0.00    2.54   11.34    0.00    0.34    0.00    0.00    0.00   76.06
01:23:14 PM  all    8.56    0.00    2.37   10.51    0.00    0.34    0.00    0.00    0.00   78.22
01:23:15 PM  all    9.37    0.00    2.70   10.13    0.00    0.34    0.00    0.00    0.00   77.47
01:23:16 PM  all   10.65    0.00    2.96   10.23    0.00    0.42    0.00    0.00    0.00   75.74
01:23:17 PM  all   12.85    0.00    4.26   11.66    0.00    0.34    0.00    0.00    0.00   70.89
01:23:18 PM  all   13.02    0.00    3.40    9.96    0.00    0.26    0.00    0.00    0.00   73.36
01:23:19 PM  all   14.49    0.00    3.92   10.57    0.00    0.34    0.00    0.00    0.00   70.67
01:23:20 PM  all    9.64    0.00    2.99   10.92    0.00    0.34    0.00    0.00    0.00   76.11
01:23:21 PM  all   11.24    0.00    3.00   10.64    0.00    0.52    0.00    0.00    0.00   74.59
01:23:22 PM  all   19.15    0.00    4.51   11.40    0.00    0.43    0.00    0.00    0.00   64.51
01:23:23 PM  all   12.14    0.00    4.92   10.44    0.00    0.25    0.00    0.00    0.00   72.24
01:23:24 PM  all   12.44    0.00    3.61   10.34    0.00    0.50    0.00    0.00    0.00   73.11
01:23:25 PM  all   11.18    0.00    2.65   11.35    0.00    0.09    0.00    0.00    0.00   74.74
01:23:26 PM  all   11.90    0.00    3.32   10.63    0.00    0.00    0.00    0.00    0.00   74.15
01:23:27 PM  all   12.63    0.00    2.88   11.78    0.00    0.42    0.00    0.00    0.00   72.29
01:23:28 PM  all   10.90    0.00    2.56   10.73    0.00    0.17    0.00    0.00    0.00   75.64
01:23:29 PM  all    8.18    0.00    2.61   10.37    0.00    0.17    0.00    0.00    0.00   78.67
01:23:30 PM  all    9.89    0.00    2.56   11.25    0.00    0.17    0.00    0.00    0.00   76.13
01:23:31 PM  all    9.27    0.00    2.28   11.05    0.00    0.25    0.00    0.00    0.00   77.15
01:23:32 PM  all    9.98    0.00    2.65   11.01    0.00    0.17    0.00    0.00    0.00   76.19
01:23:33 PM  all   17.62    0.00    5.99   11.12    0.00    0.26    0.00    0.00    0.00   65.01
01:23:34 PM  all   16.88    0.00    3.65   10.69    0.00    0.42    0.00    0.00    0.00   68.36
01:23:35 PM  all   12.05    0.00    2.56   11.20    0.00    0.26    0.00    0.00    0.00   73.93
01:23:36 PM  all   14.88    0.00    3.34   11.12    0.00    0.34    0.00    0.00    0.00   70.32
01:23:37 PM  all   13.11    0.00    5.67   10.49    0.00    0.42    0.00    0.00    0.00   70.30
01:23:38 PM  all   14.10    0.00    3.82   10.96    0.00    0.34    0.00    0.00    0.00   70.77
01:23:39 PM  all   12.74    0.00    3.48   11.64    0.00    0.42    0.00    0.00    0.00   71.71
01:23:40 PM  all   12.80    0.00    3.84   11.60    0.00    0.26    0.00    0.00    0.00   71.50
01:23:41 PM  all   12.88    0.00    3.18   11.59    0.00    0.17    0.00    0.00    0.00   72.19
01:23:42 PM  all   10.01    0.00    2.48   10.86    0.00    0.34    0.00    0.00    0.00   76.30
01:23:43 PM  all   11.82    0.00    3.83   11.31    0.00    0.34    0.00    0.00    0.00   72.70
01:23:44 PM  all   11.97    0.00    3.23   11.46    0.00    0.34    0.00    0.00    0.00   73.01
01:23:45 PM  all   18.24    0.00    5.29   10.91    0.00    0.17    0.00    0.00    0.00   65.39
01:23:46 PM  all   10.84    0.00    2.79   10.41    0.00    0.17    0.00    0.00    0.00   75.78
01:23:47 PM  all   10.71    0.00    3.06   11.38    0.00    0.17    0.00    0.00    0.00   74.68
01:23:48 PM  all   10.04    0.00    2.72   12.26    0.00    0.43    0.00    0.00    0.00   74.55
01:23:49 PM  all   16.62    0.00    5.97    9.72    0.00    0.43    0.00    0.00    0.00   67.26
01:23:50 PM  all   17.88    0.00    5.16   10.23    0.00    0.34    0.00    0.00    0.00   66.38
01:23:51 PM  all   15.57    0.00    3.25   12.32    0.00    0.26    0.00    0.00    0.00   68.61
01:23:52 PM  all   13.32    0.00    2.90   10.16    0.00    0.51    0.00    0.00    0.00   73.10
01:23:53 PM  all   12.26    0.00    2.81   10.55    0.00    0.26    0.00    0.00    0.00   74.13
01:23:54 PM  all   14.99    0.00    3.30   10.50    0.00    0.42    0.00    0.00    0.00   70.79
01:23:55 PM  all   12.88    0.00    2.47   11.60    0.00    0.43    0.00    0.00    0.00   72.61
01:23:56 PM  all    8.86    0.00    2.70   11.39    0.00    0.42    0.00    0.00    0.00   76.62
01:23:57 PM  all    7.57    0.00    2.04   10.72    0.00    0.26    0.00    0.00    0.00   79.40
01:23:58 PM  all    4.79    0.00    2.10   12.18    0.00    0.25    0.00    0.00    0.00   80.67
01:23:59 PM  all    5.41    0.00    1.44   12.18    0.00    0.51    0.00    0.00    0.00   80.46
01:24:00 PM  all    6.12    0.00    1.70   11.05    0.00    0.17    0.00    0.00    0.00   80.95
01:24:01 PM  all    7.06    0.00    2.27   11.77    0.00    0.42    0.00    0.00    0.00   78.47
01:24:02 PM  all    6.74    0.00    2.44   11.12    0.00    0.42    0.00    0.00    0.00   79.28
01:24:03 PM  all    7.59    0.00    2.45   12.07    0.00    0.42    0.00    0.00    0.00   77.47
01:24:04 PM  all    7.20    0.00    2.12   11.26    0.00    0.25    0.00    0.00    0.00   79.17
01:24:05 PM  all    1.34    0.00    1.26    9.40    0.00    0.25    0.00    0.00    0.00   87.74
01:24:06 PM  all    6.53    0.00    2.12   12.03    0.00    0.25    0.00    0.00    0.00   79.07
01:24:07 PM  all    8.50    0.00    2.29   11.30    0.00    0.42    0.00    0.00    0.00   77.49
01:24:08 PM  all    9.33    0.00    2.46   11.62    0.00    0.25    0.00    0.00    0.00   76.34
01:24:09 PM  all   11.88    0.00    2.38   11.29    0.00    0.34    0.00    0.00    0.00   74.11
01:24:10 PM  all   10.08    0.00    2.62   12.45    0.00    0.34    0.00    0.00    0.00   74.51
01:24:11 PM  all    8.44    0.00    2.62   10.80    0.00    0.51    0.00    0.00    0.00   77.64
01:24:12 PM  all    8.90    0.00    2.63   11.78    0.00    0.25    0.00    0.00    0.00   76.44
01:24:13 PM  all   10.64    0.00    2.87   11.66    0.00    0.17    0.00    0.00    0.00   74.66
01:24:14 PM  all    9.41    0.00    2.12   10.43    0.00    0.17    0.00    0.00    0.00   77.86
01:24:15 PM  all   11.90    0.00    3.06   12.41    0.00    0.34    0.00    0.00    0.00   72.28
01:24:16 PM  all    7.31    0.00    2.21   10.97    0.00    0.17    0.00    0.00    0.00   79.34
01:24:17 PM  all    7.74    0.00    2.72   10.20    0.00    0.34    0.00    0.00    0.00   79.00
01:24:18 PM  all   14.26    0.00    3.97   10.80    0.00    0.34    0.00    0.00    0.00   70.63
01:24:19 PM  all    9.03    0.00    4.68    9.97    0.00    0.17    0.00    0.00    0.00   76.15
01:24:20 PM  all   12.87    0.00    3.75    9.63    0.00    0.17    0.00    0.00    0.00   73.57
01:24:21 PM  all    8.37    0.00    2.54   11.07    0.00    0.42    0.00    0.00    0.00   77.60
01:24:22 PM  all   15.16    0.00    3.13   10.58    0.00    0.34    0.00    0.00    0.00   70.79
01:24:23 PM  all   10.31    0.00    2.47   11.84    0.00    0.51    0.00    0.00    0.00   74.87
01:24:24 PM  all   11.22    0.00    2.38   10.97    0.00    0.34    0.00    0.00    0.00   75.09
01:24:25 PM  all    9.44    0.00    2.55   10.63    0.00    0.43    0.00    0.00    0.00   76.96
01:24:26 PM  all   12.53    0.00    3.56   10.33    0.00    0.17    0.00    0.00    0.00   73.41
01:24:27 PM  all   12.27    0.00    3.64   10.15    0.00    0.42    0.00    0.00    0.00   73.52
01:24:28 PM  all   12.59    0.00    3.49   10.46    0.00    0.17    0.00    0.00    0.00   73.30
01:24:29 PM  all   12.73    0.00    3.23   11.21    0.00    0.42    0.00    0.00    0.00   72.41
01:24:30 PM  all   21.48    0.00    4.57    9.66    0.00    0.26    0.00    0.00    0.00   64.02
01:24:31 PM  all   10.88    0.00    2.59   11.23    0.00    0.17    0.00    0.00    0.00   75.13
01:24:32 PM  all   11.76    0.00    2.98   11.94    0.00    0.43    0.00    0.00    0.00   72.89
01:24:33 PM  all   11.01    0.00    2.82   11.52    0.00    0.17    0.00    0.00    0.00   74.49
01:24:34 PM  all   13.69    0.00    3.25   10.95    0.00    0.34    0.00    0.00    0.00   71.77
01:24:35 PM  all   18.41    0.00    4.16   10.09    0.00    0.34    0.00    0.00    0.00   67.01
01:24:36 PM  all   15.35    0.00    3.90   11.37    0.00    0.25    0.00    0.00    0.00   69.13
01:24:37 PM  all   13.70    0.00    3.06   10.89    0.00    0.26    0.00    0.00    0.00   72.09
01:24:38 PM  all   11.26    0.00    3.33   11.09    0.00    0.26    0.00    0.00    0.00   74.06
01:24:39 PM  all    8.44    0.00    2.22    9.97    0.00    0.34    0.00    0.00    0.00   79.03
01:24:40 PM  all    9.97    0.00    2.73   11.76    0.00    0.17    0.00    0.00    0.00   75.36
01:24:41 PM  all   12.07    0.00    3.12   12.24    0.00    0.25    0.00    0.00    0.00   72.32
01:24:42 PM  all   10.12    0.00    2.47   11.31    0.00    0.26    0.00    0.00    0.00   75.85
01:24:43 PM  all    8.73    0.00    2.54   10.51    0.00    0.34    0.00    0.00    0.00   77.88
01:24:44 PM  all    9.84    0.00    2.29   11.03    0.00    0.25    0.00    0.00    0.00   76.59
01:24:45 PM  all   12.41    0.00    3.71   11.05    0.00    0.42    0.00    0.00    0.00   72.41
01:24:46 PM  all   12.34    0.00    3.54   11.04    0.00    0.26    0.00    0.00    0.00   72.82
01:24:47 PM  all   14.43    0.00    4.05    9.62    0.00    0.68    0.00    0.00    0.00   71.22
01:24:48 PM  all   12.05    0.00    3.25   11.71    0.00    0.26    0.00    0.00    0.00   72.74
01:24:49 PM  all   15.28    0.00    4.50   10.61    0.00    0.17    0.00    0.00    0.00   69.44
01:24:50 PM  all   10.63    0.00    2.49   11.48    0.00    0.26    0.00    0.00    0.00   75.15
01:24:51 PM  all    7.22    0.08    2.63   10.70    0.00    0.68    0.00    0.00    0.00   78.69
01:24:52 PM  all   12.46    0.00    2.71   11.44    0.00    0.25    0.00    0.00    0.00   73.14
01:24:53 PM  all   11.25    0.00    3.98   11.76    0.00    0.17    0.00    0.00    0.00   72.84
01:24:54 PM  all    9.58    0.00    2.88   11.19    0.00    0.25    0.00    0.00    0.00   76.10
01:24:55 PM  all    8.03    0.00    2.74   10.51    0.00    0.26    0.00    0.00    0.00   78.46
01:24:56 PM  all   12.59    0.00    4.34   10.63    0.00    0.43    0.00    0.00    0.00   72.02
01:24:57 PM  all    9.86    0.00    3.40   11.47    0.00    0.25    0.00    0.00    0.00   75.02
01:24:58 PM  all   11.33    0.00    3.00   12.36    0.00    0.26    0.00    0.00    0.00   73.05
01:24:59 PM  all   15.43    0.00    4.14   10.43    0.00    0.17    0.00    0.00    0.00   69.83
01:25:00 PM  all   16.24    0.00    4.81   10.05    0.00    0.09    0.00    0.00    0.00   68.81
01:25:01 PM  all   14.19    0.00    3.42   10.51    0.00    0.26    0.00    0.00    0.00   71.62
01:25:02 PM  all   13.61    0.00    3.00   10.87    0.00    0.17    0.00    0.00    0.00   72.35
01:25:03 PM  all   13.65    0.00    3.33   10.49    0.00    0.17    0.00    0.00    0.00   72.35
01:25:04 PM  all   16.24    0.00    4.00   10.46    0.00    0.09    0.00    0.00    0.00   69.22
01:25:05 PM  all   18.71    0.00    3.22   10.16    0.00    0.17    0.00    0.00    0.00   67.74
01:25:06 PM  all   16.79    0.00    3.67   10.57    0.00    0.43    0.00    0.00    0.00   68.54
