Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

07:21:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:23:44 AM  all   12.48    0.00    4.30   16.61    0.00    0.00    0.00    0.00    0.00   66.61
07:23:45 AM  all   10.67    0.00    5.03   16.81    0.00    0.00    0.00    0.00    0.00   67.49
07:23:46 AM  all   15.94    0.00    5.20   16.54    0.00    0.00    0.00    0.00    0.00   62.32
07:23:47 AM  all   21.42    0.00    5.66   14.74    0.00    0.00    0.00    0.00    0.00   58.18
07:23:48 AM  all   14.48    0.00    4.71   16.28    0.00    0.00    0.00    0.00    0.00   64.52
07:23:49 AM  all    9.56    0.00    3.96   18.26    0.00    0.09    0.00    0.00    0.00   68.13
07:23:50 AM  all   13.13    0.00    4.46   17.17    0.00    0.09    0.00    0.00    0.00   65.15
07:23:51 AM  all   10.03    0.00    4.29   17.41    0.00    0.09    0.00    0.00    0.00   68.18
07:23:52 AM  all   10.59    0.09    4.22   17.66    0.00    0.00    0.00    0.00    0.00   67.44
07:23:53 AM  all   12.11    0.00    4.38   17.70    0.00    0.00    0.00    0.00    0.00   65.81
07:23:54 AM  all    9.15    0.00    4.14   17.95    0.00    0.09    0.00    0.00    0.00   68.68
07:23:55 AM  all   10.31    0.00    4.30   17.53    0.00    0.00    0.00    0.00    0.00   67.87
07:23:56 AM  all   12.22    0.00    4.27   17.26    0.00    0.00    0.00    0.00    0.00   66.24
07:23:57 AM  all    9.74    0.00    4.14   17.50    0.00    0.00    0.00    0.00    0.00   68.62
07:23:58 AM  all   19.72    0.00    5.25   15.68    0.00    0.00    0.00    0.00    0.00   59.35
07:23:59 AM  all   10.19    0.00    3.99   14.60    0.00    0.00    0.00    0.00    0.00   71.22
07:24:00 AM  all   12.11    0.00    5.41   13.40    0.00    0.00    0.00    0.00    0.00   69.07
07:24:01 AM  all   10.42    0.09    4.34   15.89    0.00    0.00    0.00    0.00    0.00   69.27
07:24:02 AM  all    9.17    0.00    3.89   16.78    0.00    0.09    0.00    0.00    0.00   70.07
07:24:03 AM  all   10.82    0.00    4.55   16.65    0.00    0.00    0.00    0.00    0.00   67.98
07:24:04 AM  all    9.47    0.00    4.05   16.80    0.00    0.00    0.00    0.00    0.00   69.68
07:24:05 AM  all   11.56    0.09    4.06   15.10    0.00    0.00    0.00    0.00    0.00   69.20
07:24:06 AM  all   11.37    0.00    4.31   16.54    0.00    0.09    0.00    0.00    0.00   67.70
07:24:07 AM  all   12.43    0.00    5.57   16.43    0.00    0.00    0.00    0.00    0.00   65.57
07:24:08 AM  all   10.39    0.00    4.07   17.06    0.00    0.00    0.00    0.00    0.00   68.48
07:24:09 AM  all   15.18    0.00    5.40   15.18    0.00    0.00    0.00    0.00    0.00   64.24
07:24:10 AM  all   11.60    0.00    3.95   14.95    0.00    0.00    0.00    0.00    0.00   69.50
07:24:11 AM  all   10.48    0.00    4.81   16.32    0.00    0.00    0.00    0.00    0.00   68.38
07:24:12 AM  all   13.65    0.09    4.55   15.28    0.00    0.00    0.00    0.00    0.00   66.44
07:24:13 AM  all    8.64    0.00    3.98   15.90    0.00    0.00    0.00    0.00    0.00   71.48
07:24:14 AM  all    7.12    0.00    2.66   14.76    0.00    0.09    0.00    0.00    0.00   75.36
07:24:15 AM  all    9.74    0.00    3.97   14.05    0.00    0.00    0.00    0.00    0.00   72.24
07:24:16 AM  all    9.69    0.00    4.12   15.52    0.00    0.00    0.00    0.00    0.00   70.67
07:24:17 AM  all   12.98    0.00    6.02   15.13    0.00    0.09    0.00    0.00    0.00   65.78
07:24:18 AM  all    9.12    0.26    4.99   15.49    0.00    0.09    0.00    0.00    0.00   70.05
07:24:19 AM  all    8.23    0.00    4.03   15.77    0.00    0.00    0.00    0.00    0.00   71.98
07:24:20 AM  all    7.06    0.00    2.84   13.09    0.00    0.00    0.00    0.00    0.00   77.00
07:24:21 AM  all    6.75    0.00    3.33   16.40    0.00    0.00    0.00    0.00    0.00   73.53
07:24:22 AM  all    6.04    0.00    3.23   11.57    0.00    0.00    0.00    0.00    0.00   79.15
07:24:23 AM  all    7.06    0.00    2.89   13.10    0.00    0.09    0.00    0.00    0.00   76.87
07:24:24 AM  all    9.19    0.09    3.78   16.75    0.00    0.00    0.00    0.00    0.00   70.19
07:24:25 AM  all    5.51    0.00    2.97   13.40    0.00    0.08    0.00    0.00    0.00   78.03
07:24:26 AM  all    9.47    0.00    4.05   16.71    0.00    0.00    0.00    0.00    0.00   69.77
07:24:27 AM  all    8.51    0.00    3.53   15.39    0.00    0.00    0.00    0.00    0.00   72.57
07:24:28 AM  all    6.66    0.00    3.59   15.71    0.00    0.00    0.00    0.00    0.00   74.04
07:24:29 AM  all    7.37    0.00    3.08   15.00    0.00    0.00    0.00    0.00    0.00   74.55
07:24:30 AM  all    5.38    0.00    3.16   14.79    0.00    0.00    0.00    0.00    0.00   76.67
07:24:31 AM  all   10.37    0.00    3.46   13.74    0.00    0.09    0.00    0.00    0.00   72.34
07:24:32 AM  all    8.40    0.00    3.94   16.45    0.00    0.00    0.00    0.00    0.00   71.21
07:24:33 AM  all    7.94    0.00    3.36   17.08    0.00    0.00    0.00    0.00    0.00   71.61
07:24:34 AM  all    5.05    0.00    3.08   13.43    0.00    0.00    0.00    0.00    0.00   78.44
07:24:35 AM  all   11.15    0.09    3.89   16.42    0.00    0.00    0.00    0.00    0.00   68.45
07:24:36 AM  all    8.17    0.17    3.96   16.17    0.00    0.00    0.00    0.00    0.00   71.54
07:24:37 AM  all   11.83    0.00    4.40   15.54    0.00    0.09    0.00    0.00    0.00   68.13
07:24:38 AM  all    5.73    0.00    3.33   13.50    0.00    0.00    0.00    0.00    0.00   77.44
07:24:39 AM  all   11.59    0.00    3.98   14.27    0.00    0.00    0.00    0.00    0.00   70.16
07:24:40 AM  all    9.69    0.00    4.33   14.53    0.00    0.00    0.00    0.00    0.00   71.45
07:24:41 AM  all    8.61    0.00    3.79   15.40    0.00    0.00    0.00    0.00    0.00   72.20
07:24:42 AM  all   10.55    0.00    4.20   15.18    0.00    0.09    0.00    0.00    0.00   69.98
07:24:43 AM  all    8.48    0.00    3.68   13.87    0.00    0.00    0.00    0.00    0.00   73.97
07:24:44 AM  all    9.27    0.09    3.86   15.97    0.00    0.09    0.00    0.00    0.00   70.73
07:24:45 AM  all    9.71    0.00    3.52   15.12    0.00    0.09    0.00    0.00    0.00   71.56
07:24:46 AM  all   10.46    0.00    3.89   16.16    0.00    0.00    0.00    0.00    0.00   69.49
07:24:47 AM  all   11.01    0.00    3.64   16.55    0.00    0.00    0.00    0.00    0.00   68.80
07:24:48 AM  all   10.51    0.00    4.74   16.28    0.00    0.00    0.00    0.00    0.00   68.48
07:24:49 AM  all   12.64    0.00    4.39   15.74    0.00    0.00    0.00    0.00    0.00   67.24
07:24:50 AM  all    8.68    0.00    3.53   16.42    0.00    0.00    0.00    0.00    0.00   71.37
07:24:51 AM  all   10.92    0.00    3.87   17.02    0.00    0.09    0.00    0.00    0.00   68.10
07:24:52 AM  all    8.95    0.09    3.74   17.03    0.00    0.09    0.00    0.00    0.00   70.11
07:24:53 AM  all    9.54    0.00    4.25   17.09    0.00    0.00    0.00    0.00    0.00   69.12
07:24:54 AM  all   11.26    0.00    3.96   16.85    0.00    0.09    0.00    0.00    0.00   67.84
07:24:55 AM  all   10.79    0.00    4.49   16.48    0.00    0.00    0.00    0.00    0.00   68.25
07:24:56 AM  all   11.38    0.00    3.97   17.16    0.00    0.00    0.00    0.00    0.00   67.50
07:24:57 AM  all   10.66    0.00    4.13   16.85    0.00    0.00    0.00    0.00    0.00   68.36
07:24:58 AM  all    9.63    0.00    3.96   16.51    0.00    0.00    0.00    0.00    0.00   69.91
07:24:59 AM  all   11.32    0.09    3.80   16.42    0.00    0.00    0.00    0.00    0.00   68.37
07:25:00 AM  all    9.61    0.00    4.16   16.62    0.00    0.00    0.00    0.00    0.00   69.61
07:25:01 AM  all   11.71    0.00    4.39   15.68    0.00    0.00    0.00    0.00    0.00   68.22
07:25:02 AM  all   10.00    0.00    3.53   14.74    0.00    0.17    0.00    0.00    0.00   71.55
07:25:03 AM  all    6.45    0.00    2.29   10.43    0.00    0.00    0.00    0.00    0.00   80.83
07:25:04 AM  all    6.88    0.00    2.72   15.38    0.00    0.08    0.00    0.00    0.00   74.94
07:25:05 AM  all   11.38    0.00    3.97   16.90    0.00    0.00    0.00    0.00    0.00   67.76
07:25:06 AM  all    9.54    0.17    4.30   17.28    0.00    0.00    0.00    0.00    0.00   68.70
07:25:07 AM  all   12.59    0.00    3.47   14.24    0.00    0.00    0.00    0.00    0.00   69.70
07:25:08 AM  all    9.90    0.00    4.18   16.81    0.00    0.09    0.00    0.00    0.00   69.03
07:25:09 AM  all    7.14    0.00    2.55   11.21    0.00    0.00    0.00    0.00    0.00   79.10
07:25:10 AM  all    7.26    0.00    3.07   13.24    0.00    0.00    0.00    0.00    0.00   76.43
07:25:11 AM  all   10.40    0.00    3.35   16.85    0.00    0.00    0.00    0.00    0.00   69.39
07:25:12 AM  all    6.24    0.09    3.16   17.44    0.00    0.00    0.00    0.00    0.00   73.08
07:25:13 AM  all    7.69    0.00    2.39   17.61    0.00    0.00    0.00    0.00    0.00   72.31
07:25:14 AM  all    6.15    0.00    2.65   18.27    0.00    0.09    0.00    0.00    0.00   72.84
07:25:15 AM  all    6.18    0.00    2.40   18.28    0.00    0.09    0.00    0.00    0.00   73.05
07:25:16 AM  all    7.34    0.00    3.46   17.30    0.00    0.00    0.00    0.00    0.00   71.90
