Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

01:40:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:30:41 PM  all    7.21    0.00    1.78   10.94    0.00    0.00    0.00    0.00    0.00   80.07
02:30:42 PM  all    9.70    0.00    2.11   12.41    0.00    0.00    0.00    0.00    0.00   75.78
02:30:43 PM  all    8.88    0.00    1.88   12.30    0.00    0.00    0.00    0.00    0.00   76.94
02:30:44 PM  all    8.31    0.00    1.78   11.95    0.00    0.00    0.00    0.00    0.00   77.97
02:30:45 PM  all   10.42    0.00    1.86   12.46    0.00    0.00    0.00    0.00    0.00   75.25
02:30:46 PM  all    8.32    0.00    1.78   11.29    0.00    0.00    0.00    0.00    0.00   78.61
02:30:47 PM  all   10.46    0.00    1.94   10.62    0.00    0.17    0.00    0.00    0.00   76.81
02:30:48 PM  all    7.56    0.00    1.53   11.72    0.00    0.00    0.00    0.00    0.00   79.18
02:30:49 PM  all    9.30    0.00    2.20   12.00    0.00    0.08    0.00    0.00    0.00   76.42
02:30:50 PM  all    6.69    0.00    1.86   11.36    0.00    0.00    0.00    0.00    0.00   80.08
02:30:51 PM  all    8.06    0.00    1.87   11.71    0.00    0.08    0.00    0.00    0.00   78.27
02:30:52 PM  all    7.61    0.00    1.78   11.24    0.00    0.00    0.00    0.00    0.00   79.37
02:30:53 PM  all    7.65    0.00    2.04   11.38    0.00    0.00    0.00    0.00    0.00   78.93
02:30:54 PM  all    6.86    0.00    1.69   10.85    0.00    0.00    0.00    0.00    0.00   80.59
02:30:55 PM  all    7.45    0.00    2.12   11.17    0.00    0.00    0.00    0.00    0.00   79.27
02:30:56 PM  all    7.93    0.00    1.94   12.07    0.00    0.00    0.00    0.00    0.00   78.06
02:30:57 PM  all    7.34    0.00    2.02   11.47    0.00    0.00    0.00    0.00    0.00   79.17
02:30:58 PM  all   10.44    0.00    2.19   10.35    0.00    0.00    0.00    0.00    0.00   77.02
02:30:59 PM  all    7.87    0.00    1.86   10.84    0.00    0.00    0.00    0.00    0.00   79.42
02:31:00 PM  all    9.64    0.00    2.03   12.27    0.00    0.00    0.00    0.00    0.00   76.06
02:31:01 PM  all    9.14    0.00    1.95   11.59    0.00    0.08    0.00    0.00    0.00   77.24
02:31:02 PM  all    8.11    0.00    1.94   11.57    0.00    0.00    0.00    0.00    0.00   78.38
02:31:03 PM  all    8.65    0.00    1.87   11.54    0.00    0.00    0.00    0.00    0.00   77.95
02:31:04 PM  all   10.25    0.00    2.12   11.86    0.00    0.00    0.00    0.00    0.00   75.76
02:31:05 PM  all    7.69    0.00    2.11   11.24    0.00    0.08    0.00    0.00    0.00   78.87
02:31:06 PM  all    7.70    0.00    1.86   10.74    0.00    0.00    0.00    0.00    0.00   79.70
02:31:07 PM  all    6.59    0.00    1.44   10.82    0.00    0.08    0.00    0.00    0.00   81.07
02:31:08 PM  all    7.27    0.00    1.94   10.82    0.00    0.00    0.00    0.00    0.00   79.97
02:31:09 PM  all    8.61    0.00    1.52   10.72    0.00    0.00    0.00    0.00    0.00   79.16
02:31:10 PM  all    6.76    0.00    1.86   11.41    0.00    0.00    0.00    0.00    0.00   79.97
02:31:11 PM  all    5.94    0.00    1.70   11.04    0.00    0.17    0.00    0.00    0.00   81.15
02:31:12 PM  all    5.66    0.08    1.86   11.41    0.00    0.08    0.00    0.00    0.00   80.90
02:31:13 PM  all    7.06    0.00    2.02   11.69    0.00    0.17    0.00    0.00    0.00   79.06
02:31:14 PM  all    8.56    0.00    2.85   11.41    0.00    0.08    0.00    0.00    0.00   77.10
02:31:15 PM  all    8.52    0.00    2.11   11.89    0.00    0.08    0.00    0.00    0.00   77.40
02:31:16 PM  all    9.88    0.00    2.26   11.47    0.00    0.17    0.00    0.00    0.00   76.21
02:31:17 PM  all    5.19    0.00    1.45   10.04    0.00    0.26    0.00    0.00    0.00   83.06
02:31:18 PM  all    9.03    0.00    1.96   11.93    0.00    0.00    0.00    0.00    0.00   77.09
02:31:19 PM  all    8.66    0.00    2.12   11.12    0.00    0.00    0.00    0.00    0.00   78.10
02:31:20 PM  all   11.42    0.00    2.06   11.76    0.00    0.00    0.00    0.00    0.00   74.76
02:31:21 PM  all    9.59    0.00    2.04   12.73    0.00    0.17    0.00    0.00    0.00   75.47
02:31:22 PM  all    7.17    0.00    2.28   10.96    0.00    0.00    0.00    0.00    0.00   79.60
02:31:23 PM  all    7.73    0.00    2.12   12.23    0.00    0.00    0.00    0.00    0.00   77.91
02:31:24 PM  all    9.85    0.00    2.29   12.31    0.00    0.00    0.00    0.00    0.00   75.55
02:31:25 PM  all    7.19    0.00    2.37   10.99    0.00    0.00    0.00    0.00    0.00   79.46
02:31:26 PM  all    7.91    0.00    2.30   12.24    0.00    0.00    0.00    0.00    0.00   77.55
02:31:27 PM  all    7.05    0.00    2.12   11.54    0.00    0.00    0.00    0.00    0.00   79.29
02:31:28 PM  all    9.18    0.00    2.13   10.97    0.00    0.00    0.00    0.00    0.00   77.72
02:31:29 PM  all    8.26    0.00    2.04   12.44    0.00    0.00    0.00    0.00    0.00   77.26
02:31:30 PM  all    8.03    0.00    2.05   10.51    0.00    0.09    0.00    0.00    0.00   79.32
02:31:31 PM  all    8.87    0.00    2.56   11.09    0.00    0.09    0.00    0.00    0.00   77.39
02:31:32 PM  all   11.25    0.00    3.07   11.94    0.00    0.00    0.00    0.00    0.00   73.74
02:31:33 PM  all    9.45    0.00    3.15   11.58    0.00    0.00    0.00    0.00    0.00   75.81
02:31:34 PM  all    8.83    0.00    2.49   11.05    0.00    0.00    0.00    0.00    0.00   77.63
02:31:35 PM  all    6.82    0.00    1.94   11.54    0.00    0.00    0.00    0.00    0.00   79.70
02:31:36 PM  all    5.84    0.00    1.69   10.58    0.00    0.08    0.00    0.00    0.00   81.81
02:31:37 PM  all    8.84    0.00    1.70   12.40    0.00    0.08    0.00    0.00    0.00   76.98
02:31:38 PM  all    7.27    0.00    2.03   11.83    0.00    0.08    0.00    0.00    0.00   78.78
02:31:39 PM  all    7.47    0.00    2.29   11.71    0.00    0.00    0.00    0.00    0.00   78.52
02:31:40 PM  all    8.73    0.00    2.20   12.20    0.00    0.00    0.00    0.00    0.00   76.86
02:31:41 PM  all    9.09    0.00    1.78   11.64    0.00    0.00    0.00    0.00    0.00   77.49
02:31:42 PM  all   10.08    0.00    1.95   11.77    0.00    0.00    0.00    0.00    0.00   76.21
02:31:43 PM  all    7.00    0.00    1.52   10.62    0.00    0.08    0.00    0.00    0.00   80.78
02:31:44 PM  all    8.47    0.00    2.12   11.95    0.00    0.00    0.00    0.00    0.00   77.46
02:31:45 PM  all    7.71    0.00    1.61   11.10    0.00    0.00    0.00    0.00    0.00   79.58
02:31:46 PM  all    6.68    0.00    1.94   11.41    0.00    0.00    0.00    0.00    0.00   79.97
02:31:47 PM  all    7.78    0.00    1.86   11.59    0.00    0.00    0.00    0.00    0.00   78.76
02:31:48 PM  all    5.91    0.00    1.60    9.87    0.00    0.17    0.00    0.00    0.00   82.45
02:31:49 PM  all    7.65    0.00    1.70   12.32    0.00    0.00    0.00    0.00    0.00   78.33
02:31:50 PM  all    5.89    0.00    1.93   10.43    0.00    0.00    0.00    0.00    0.00   81.75
02:31:51 PM  all   10.43    0.00    1.95   12.21    0.00    0.00    0.00    0.00    0.00   75.40
02:31:52 PM  all    5.99    0.00    1.60   11.38    0.00    0.08    0.00    0.00    0.00   80.94
02:31:53 PM  all    7.71    0.00    2.03   11.95    0.00    0.00    0.00    0.00    0.00   78.31
02:31:54 PM  all    6.34    0.00    1.61   11.33    0.00    0.00    0.00    0.00    0.00   80.73
02:31:55 PM  all    4.64    0.00    1.52   10.54    0.00    0.08    0.00    0.00    0.00   83.22
02:31:56 PM  all    4.88    0.00    1.09   12.96    0.00    0.00    0.00    0.00    0.00   81.06
02:31:57 PM  all    5.97    0.00    1.43   10.51    0.00    0.08    0.00    0.00    0.00   82.00
02:31:58 PM  all    4.98    0.00    1.18   12.16    0.00    0.00    0.00    0.00    0.00   81.67
02:31:59 PM  all    5.05    0.00    1.68   13.40    0.00    0.00    0.00    0.00    0.00   79.87
02:32:00 PM  all    4.67    0.00    1.50   12.44    0.00    0.08    0.00    0.00    0.00   81.30
02:32:01 PM  all    4.75    0.00    1.10   11.19    0.00    0.00    0.00    0.00    0.00   82.97
02:32:02 PM  all    2.96    0.00    1.35   11.49    0.00    0.08    0.00    0.00    0.00   84.12
02:32:03 PM  all    3.21    0.00    1.10   11.23    0.00    0.08    0.00    0.00    0.00   84.38
02:32:04 PM  all   11.07    0.00    2.60   11.58    0.00    0.00    0.00    0.00    0.00   74.75
02:32:05 PM  all    9.23    0.00    3.13   12.19    0.00    0.00    0.00    0.00    0.00   75.44
02:32:06 PM  all    7.32    0.00    3.54   10.77    0.00    0.08    0.00    0.00    0.00   78.28
02:32:07 PM  all    9.63    0.00    2.28   12.33    0.00    0.00    0.00    0.00    0.00   75.76
02:32:08 PM  all    6.42    0.00    1.52   10.22    0.00    0.08    0.00    0.00    0.00   81.76
02:32:09 PM  all    6.52    0.00    1.69   10.67    0.00    0.00    0.00    0.00    0.00   81.12
02:32:10 PM  all    7.52    0.00    2.54   11.16    0.00    0.08    0.00    0.00    0.00   78.70
02:32:11 PM  all    9.02    0.00    2.11   10.96    0.00    0.17    0.00    0.00    0.00   77.74
02:32:12 PM  all   11.38    0.00    2.46   11.97    0.00    0.42    0.00    0.00    0.00   73.77
02:32:13 PM  all    7.89    0.00    1.70   11.79    0.00    0.17    0.00    0.00    0.00   78.46
02:32:14 PM  all    8.78    0.00    2.39   12.45    0.00    0.00    0.00    0.00    0.00   76.39
02:32:15 PM  all    5.52    0.00    1.70   10.27    0.00    0.08    0.00    0.00    0.00   82.43
02:32:16 PM  all    6.93    0.00    2.54   11.33    0.00    0.00    0.00    0.00    0.00   79.21
02:32:17 PM  all    7.48    0.00    1.79   11.48    0.00    0.00    0.00    0.00    0.00   79.25
02:32:18 PM  all    7.45    0.00    1.78   10.67    0.00    0.08    0.00    0.00    0.00   80.02
02:32:19 PM  all    8.55    0.00    2.05   13.43    0.00    0.00    0.00    0.00    0.00   75.96
02:32:20 PM  all   11.24    0.00    2.96   10.31    0.00    0.17    0.00    0.00    0.00   75.32
02:32:21 PM  all   24.32    0.00    4.85   10.29    0.00    0.00    0.00    0.00    0.00   60.54
02:32:22 PM  all   27.10    0.00    5.57   10.72    0.00    0.09    0.00    0.00    0.00   56.52
02:32:23 PM  all   16.16    0.00    2.98    9.95    0.00    0.17    0.00    0.00    0.00   70.75
02:32:24 PM  all   13.97    0.09    2.81   10.99    0.00    0.09    0.00    0.00    0.00   72.06
02:32:25 PM  all   12.46    0.00    2.12   10.76    0.00    0.00    0.00    0.00    0.00   74.66
02:32:26 PM  all   13.44    0.00    1.96   10.12    0.00    0.00    0.00    0.00    0.00   74.49
02:32:27 PM  all   12.87    0.00    2.71    9.74    0.00    0.00    0.00    0.00    0.00   74.68
02:32:28 PM  all   10.22    0.00    2.28   10.30    0.00    0.00    0.00    0.00    0.00   77.20
02:32:29 PM  all   13.27    0.00    2.55   11.22    0.00    0.00    0.00    0.00    0.00   72.96
02:32:30 PM  all   13.35    0.00    2.52   11.67    0.00    0.00    0.00    0.00    0.00   72.46
02:32:31 PM  all   15.68    0.00    2.37   10.08    0.00    0.17    0.00    0.00    0.00   71.69
02:32:32 PM  all    8.20    0.00    2.03   11.92    0.00    0.00    0.00    0.00    0.00   77.85
02:32:33 PM  all    8.73    0.00    2.03   11.61    0.00    0.08    0.00    0.00    0.00   77.54
02:32:34 PM  all   11.39    0.00    2.13   10.37    0.00    0.09    0.00    0.00    0.00   76.02
02:32:35 PM  all   12.77    0.00    2.20   11.08    0.00    0.00    0.00    0.00    0.00   73.94
02:32:36 PM  all   11.81    0.00    2.28   11.05    0.00    0.00    0.00    0.00    0.00   74.85
02:32:37 PM  all    8.27    0.00    1.88   10.14    0.00    0.17    0.00    0.00    0.00   79.54
02:32:38 PM  all   11.83    0.00    2.20   11.83    0.00    0.00    0.00    0.00    0.00   74.13
02:32:39 PM  all   12.80    0.00    2.22   11.09    0.00    0.00    0.00    0.00    0.00   73.89
02:32:40 PM  all    8.80    0.00    1.61   12.18    0.00    0.08    0.00    0.00    0.00   77.33
02:32:41 PM  all    6.26    0.00    1.86   11.16    0.00    0.00    0.00    0.00    0.00   80.73
02:32:42 PM  all    6.46    0.00    1.45   11.73    0.00    0.09    0.00    0.00    0.00   80.27
02:32:43 PM  all    6.26    0.00    1.95   10.74    0.00    0.00    0.00    0.00    0.00   81.05
02:32:44 PM  all    6.34    0.00    1.69   11.58    0.00    0.08    0.00    0.00    0.00   80.30
02:32:45 PM  all    6.94    0.00    1.95   12.19    0.00    0.00    0.00    0.00    0.00   78.92
02:32:46 PM  all    5.77    0.00    2.04   10.77    0.00    0.00    0.00    0.00    0.00   81.42
02:32:47 PM  all    7.31    0.00    1.70   12.32    0.00    0.08    0.00    0.00    0.00   78.59
02:32:48 PM  all    5.70    0.00    1.96   12.16    0.00    0.00    0.00    0.00    0.00   80.19
02:32:49 PM  all    9.40    0.00    1.44   10.84    0.00    0.00    0.00    0.00    0.00   78.32
02:32:50 PM  all    5.70    0.00    1.87   11.22    0.00    0.00    0.00    0.00    0.00   81.21
02:32:51 PM  all    8.28    0.00    1.94   11.83    0.00    0.00    0.00    0.00    0.00   77.94
02:32:52 PM  all    8.43    0.00    2.21   12.51    0.00    0.00    0.00    0.00    0.00   76.85
02:32:53 PM  all    7.72    0.00    1.70   11.87    0.00    0.00    0.00    0.00    0.00   78.71
02:32:54 PM  all    5.82    0.00    1.77   10.54    0.00    0.17    0.00    0.00    0.00   81.70
02:32:55 PM  all    6.09    0.00    1.69   10.31    0.00    0.08    0.00    0.00    0.00   81.83
02:32:56 PM  all    8.40    0.00    1.78   11.97    0.00    0.00    0.00    0.00    0.00   77.84
02:32:57 PM  all    6.96    0.00    1.78   11.21    0.00    0.00    0.00    0.00    0.00   80.05
02:32:58 PM  all    7.67    0.00    2.19   11.64    0.00    0.08    0.00    0.00    0.00   78.41
02:32:59 PM  all    9.13    0.00    1.78   11.24    0.00    0.00    0.00    0.00    0.00   77.85
02:33:00 PM  all    5.66    0.00    1.94   10.90    0.00    0.00    0.00    0.00    0.00   81.49
02:33:01 PM  all    6.66    0.00    1.71   11.61    0.00    0.00    0.00    0.00    0.00   80.02
02:33:02 PM  all    7.08    0.00    1.68   11.46    0.00    0.08    0.00    0.00    0.00   79.70
02:33:03 PM  all    6.08    0.00    2.03   10.90    0.00    0.00    0.00    0.00    0.00   81.00
02:33:04 PM  all    8.73    0.00    1.78   11.86    0.00    0.00    0.00    0.00    0.00   77.63
02:33:05 PM  all    7.52    0.00    1.94   11.57    0.00    0.00    0.00    0.00    0.00   78.97
02:33:06 PM  all    6.75    0.00    1.86   10.63    0.00    0.08    0.00    0.00    0.00   80.68
02:33:07 PM  all    5.75    0.00    1.69   10.65    0.00    0.08    0.00    0.00    0.00   81.83
02:33:08 PM  all    6.50    0.00    1.69   11.22    0.00    0.00    0.00    0.00    0.00   80.59
02:33:09 PM  all    9.57    0.00    1.86   11.09    0.00    0.08    0.00    0.00    0.00   77.39
02:33:10 PM  all    7.30    0.00    1.61   12.31    0.00    0.00    0.00    0.00    0.00   78.78
02:33:11 PM  all    7.71    0.00    2.03   10.41    0.00    0.00    0.00    0.00    0.00   79.85
02:33:12 PM  all    6.59    0.00    1.78   10.31    0.00    0.08    0.00    0.00    0.00   81.23
02:33:13 PM  all    7.19    0.00    1.86   10.99    0.00    0.08    0.00    0.00    0.00   79.88
02:33:14 PM  all    7.71    0.00    1.78   11.44    0.00    0.00    0.00    0.00    0.00   79.07
02:33:15 PM  all    7.55    0.00    2.04   10.94    0.00    0.00    0.00    0.00    0.00   79.47
02:33:16 PM  all    9.56    0.00    1.95   12.01    0.00    0.00    0.00    0.00    0.00   76.48
02:33:17 PM  all    6.12    0.00    1.61   11.05    0.00    0.08    0.00    0.00    0.00   81.14
02:33:18 PM  all    7.17    0.00    1.94   12.07    0.00    0.00    0.00    0.00    0.00   78.82
02:33:19 PM  all    9.11    0.00    1.77   11.48    0.00    0.08    0.00    0.00    0.00   77.55
02:33:20 PM  all    8.00    0.00    1.96   11.83    0.00    0.00    0.00    0.00    0.00   78.21
02:33:21 PM  all    6.44    0.00    1.78   11.36    0.00    0.00    0.00    0.00    0.00   80.42
02:33:22 PM  all    8.03    0.00    2.03   12.43    0.00    0.08    0.00    0.00    0.00   77.43
02:33:23 PM  all    7.72    0.00    1.53   11.54    0.00    0.00    0.00    0.00    0.00   79.20
02:33:24 PM  all    6.17    0.00    2.11   10.90    0.00    0.08    0.00    0.00    0.00   80.73
02:33:25 PM  all    6.23    0.00    1.60   11.12    0.00    0.00    0.00    0.00    0.00   81.04
02:33:26 PM  all    2.54    0.00    1.35   10.14    0.00    0.00    0.00    0.00    0.00   85.97
02:33:27 PM  all    3.55    0.00    0.68   12.00    0.00    0.08    0.00    0.00    0.00   83.69
02:33:28 PM  all    3.44    0.00    1.43   11.24    0.00    0.08    0.00    0.00    0.00   83.81
02:33:29 PM  all    8.10    0.00    1.27   12.32    0.00    0.00    0.00    0.00    0.00   78.31
02:33:30 PM  all    3.88    0.00    1.60   11.64    0.00    0.00    0.00    0.00    0.00   82.88
02:33:31 PM  all    3.20    0.00    1.18   10.77    0.00    0.00    0.00    0.00    0.00   84.86
02:33:32 PM  all    5.41    0.00    1.44   12.77    0.00    0.00    0.00    0.00    0.00   80.37
02:33:33 PM  all    5.85    0.00    1.53   12.20    0.00    0.00    0.00    0.00    0.00   80.42
02:33:34 PM  all    5.31    0.00    1.60   12.30    0.00    0.08    0.00    0.00    0.00   80.71
02:33:35 PM  all    4.73    0.00    1.35   12.75    0.00    0.08    0.00    0.00    0.00   81.08
02:33:36 PM  all    4.66    0.00    1.36   12.13    0.00    0.08    0.00    0.00    0.00   81.76
02:33:37 PM  all   10.14    0.00    3.21   10.40    0.00    0.00    0.00    0.00    0.00   76.25
02:33:38 PM  all    8.73    0.00    2.03   10.25    0.00    0.00    0.00    0.00    0.00   78.98
02:33:39 PM  all    8.11    0.00    2.03   12.17    0.00    0.08    0.00    0.00    0.00   77.60
02:33:40 PM  all    9.45    0.00    2.30   11.74    0.00    0.00    0.00    0.00    0.00   76.51
02:33:41 PM  all    6.50    0.00    1.86   11.49    0.00    0.08    0.00    0.00    0.00   80.07
02:33:42 PM  all    8.00    0.00    2.30   11.15    0.00    0.00    0.00    0.00    0.00   78.55
02:33:43 PM  all    9.04    0.00    4.18   11.25    0.00    0.00    0.00    0.00    0.00   75.53
02:33:44 PM  all   10.87    0.00    2.55   11.97    0.00    0.00    0.00    0.00    0.00   74.62
02:33:45 PM  all    8.55    0.00    2.54   10.41    0.00    0.00    0.00    0.00    0.00   78.49
02:33:46 PM  all    9.85    0.00    2.29   10.10    0.00    0.00    0.00    0.00    0.00   77.76
02:33:47 PM  all    8.75    0.00    2.49    9.52    0.00    0.00    0.00    0.00    0.00   79.25
02:33:48 PM  all    7.77    0.00    2.87   11.15    0.00    0.00    0.00    0.00    0.00   78.21
02:33:49 PM  all    7.55    0.00    2.71   12.21    0.00    0.08    0.00    0.00    0.00   77.44
02:33:50 PM  all    7.57    0.00    1.87   10.98    0.00    0.00    0.00    0.00    0.00   79.57
02:33:51 PM  all    7.02    0.00    1.94   10.99    0.00    0.00    0.00    0.00    0.00   80.05
02:33:52 PM  all    8.12    0.00    2.12   11.25    0.00    0.08    0.00    0.00    0.00   78.43
02:33:53 PM  all   11.11    0.00    3.39   12.89    0.00    0.00    0.00    0.00    0.00   72.60
02:33:54 PM  all    8.72    0.00    2.96   11.26    0.00    0.08    0.00    0.00    0.00   76.97
02:33:55 PM  all    8.74    0.00    2.38   11.71    0.00    0.00    0.00    0.00    0.00   77.16
02:33:56 PM  all    7.56    0.00    2.60   10.66    0.00    0.00    0.00    0.00    0.00   79.18
02:33:57 PM  all    8.65    0.00    1.78   11.20    0.00    0.08    0.00    0.00    0.00   78.29
02:33:58 PM  all   10.98    0.00    2.70   11.99    0.00    0.00    0.00    0.00    0.00   74.32
02:33:59 PM  all    8.27    0.00    2.19   11.22    0.00    0.00    0.00    0.00    0.00   78.31
02:34:00 PM  all    7.85    0.00    2.28   11.57    0.00    0.00    0.00    0.00    0.00   78.29
02:34:01 PM  all    8.14    0.00    2.37   10.93    0.00    0.00    0.00    0.00    0.00   78.56
02:34:02 PM  all    8.83    0.00    2.80   11.63    0.00    0.17    0.00    0.00    0.00   76.57
02:34:03 PM  all    7.58    0.00    2.36   11.12    0.00    0.08    0.00    0.00    0.00   78.85
02:34:04 PM  all   12.27    0.00    3.19   11.26    0.00    0.00    0.00    0.00    0.00   73.28
02:34:05 PM  all    7.05    0.00    1.95    9.51    0.00    0.00    0.00    0.00    0.00   81.49
02:34:06 PM  all    9.77    0.00    3.37   10.45    0.00    0.00    0.00    0.00    0.00   76.41
02:34:07 PM  all    9.08    0.00    2.38   10.02    0.00    0.08    0.00    0.00    0.00   78.44
02:34:08 PM  all   11.00    0.00    3.44   11.08    0.00    0.00    0.00    0.00    0.00   74.48
02:34:09 PM  all    6.85    0.00    2.11   11.50    0.00    0.08    0.00    0.00    0.00   79.46
02:34:10 PM  all    7.76    0.00    2.28   11.05    0.00    0.00    0.00    0.00    0.00   78.92
02:34:11 PM  all   13.90    0.00    4.27   11.14    0.00    0.00    0.00    0.00    0.00   70.69
02:34:12 PM  all   10.20    0.00    2.21   11.89    0.00    0.00    0.00    0.00    0.00   75.70
02:34:13 PM  all    8.14    0.00    2.94   10.50    0.00    0.17    0.00    0.00    0.00   78.25
02:34:14 PM  all    8.61    0.00    2.53   10.97    0.00    0.08    0.00    0.00    0.00   77.81
02:34:15 PM  all   11.53    0.08    3.90   11.36    0.00    0.00    0.00    0.00    0.00   73.14
02:34:16 PM  all    9.47    0.00    2.79   11.58    0.00    0.00    0.00    0.00    0.00   76.16
02:34:17 PM  all   17.09    0.00    4.15   10.07    0.00    0.34    0.00    0.00    0.00   68.36
02:34:18 PM  all   11.69    0.00    2.03   10.41    0.00    0.17    0.00    0.00    0.00   75.70
02:34:19 PM  all    8.04    0.00    1.95   11.43    0.00    0.08    0.00    0.00    0.00   78.49
02:34:20 PM  all   12.36    0.00    2.13   11.42    0.00    0.00    0.00    0.00    0.00   74.08
02:34:21 PM  all    8.86    0.00    1.96   11.41    0.00    0.00    0.00    0.00    0.00   77.77
02:34:22 PM  all   11.51    0.00    2.39   11.00    0.00    0.00    0.00    0.00    0.00   75.11
02:34:23 PM  all    8.10    0.00    2.47   10.57    0.00    0.00    0.00    0.00    0.00   78.86
02:34:24 PM  all    8.89    0.00    2.37   10.75    0.00    0.00    0.00    0.00    0.00   77.98
02:34:25 PM  all   17.36    0.00    4.74    9.23    0.00    0.00    0.00    0.00    0.00   68.67
02:34:26 PM  all   10.46    0.00    2.72   11.14    0.00    0.17    0.00    0.00    0.00   75.51
02:34:27 PM  all   11.31    0.00    2.38   11.65    0.00    0.00    0.00    0.00    0.00   74.66
02:34:28 PM  all   15.74    0.00    5.96   11.15    0.00    0.09    0.00    0.00    0.00   67.06
02:34:29 PM  all    7.99    0.00    2.12   10.54    0.00    0.00    0.00    0.00    0.00   79.35
02:34:30 PM  all    9.18    0.00    2.38   11.21    0.00    0.08    0.00    0.00    0.00   77.15
02:34:31 PM  all    7.18    0.00    1.88   11.79    0.00    0.00    0.00    0.00    0.00   79.15
02:34:32 PM  all    8.79    0.00    2.28   11.24    0.00    0.00    0.00    0.00    0.00   77.68
02:34:33 PM  all    8.08    0.00    2.30   11.73    0.00    0.17    0.00    0.00    0.00   77.72
02:34:34 PM  all    9.97    0.00    2.79   10.14    0.00    0.00    0.00    0.00    0.00   77.09
02:34:35 PM  all    9.97    0.00    2.70   10.40    0.00    0.08    0.00    0.00    0.00   76.84
02:34:36 PM  all    9.70    0.00    1.89   10.56    0.00    0.00    0.00    0.00    0.00   77.85
02:34:37 PM  all   20.96    0.00    6.07    9.67    0.00    0.00    0.00    0.00    0.00   63.30
02:34:38 PM  all   22.44    0.00    4.52    9.13    0.00    0.09    0.00    0.00    0.00   63.82
02:34:39 PM  all   11.89    0.00    3.76   10.61    0.00    0.09    0.00    0.00    0.00   73.65
02:34:40 PM  all   13.46    0.00    3.95   11.06    0.00    0.00    0.00    0.00    0.00   71.53
02:34:41 PM  all   23.15    0.00    4.85    9.19    0.00    0.09    0.00    0.00    0.00   62.72
02:34:42 PM  all   12.77    0.00    2.83   10.54    0.00    0.00    0.00    0.00    0.00   73.86
02:34:43 PM  all   11.07    0.00    3.00   11.24    0.00    0.00    0.00    0.00    0.00   74.68
02:34:44 PM  all   14.55    0.00    2.55   11.49    0.00    0.09    0.00    0.00    0.00   71.32
02:34:45 PM  all   12.55    0.00    2.54   10.60    0.00    0.00    0.00    0.00    0.00   74.30
02:34:46 PM  all   12.71    0.00    1.96   10.41    0.00    0.17    0.00    0.00    0.00   74.74
02:34:47 PM  all    5.43    0.00    1.44   11.28    0.00    0.00    0.00    0.00    0.00   81.85
02:34:48 PM  all    7.36    0.00    2.12   11.51    0.00    0.00    0.00    0.00    0.00   79.02
02:34:49 PM  all    6.48    0.00    1.62   11.42    0.00    0.00    0.00    0.00    0.00   80.48
02:34:50 PM  all   13.07    0.00    2.46   11.04    0.00    0.08    0.00    0.00    0.00   73.34
02:34:51 PM  all   12.54    0.00    2.56   12.29    0.00    0.00    0.00    0.00    0.00   72.61
02:34:52 PM  all    6.25    0.00    1.44   11.74    0.00    0.00    0.00    0.00    0.00   80.57
02:34:53 PM  all    8.60    0.00    2.38   11.83    0.00    0.00    0.00    0.00    0.00   77.19
02:34:54 PM  all   11.94    0.00    2.12   11.85    0.00    0.00    0.00    0.00    0.00   74.09
02:34:55 PM  all    8.11    0.00    2.03   12.17    0.00    0.08    0.00    0.00    0.00   77.60
02:34:56 PM  all   10.06    0.00    1.52   11.92    0.00    0.00    0.00    0.00    0.00   76.50
02:34:57 PM  all    3.71    0.00    1.18   11.05    0.00    0.00    0.00    0.00    0.00   84.05
02:34:58 PM  all    7.80    0.00    1.53   12.13    0.00    0.00    0.00    0.00    0.00   78.54
02:34:59 PM  all    4.13    0.00    1.26   10.46    0.00    0.00    0.00    0.00    0.00   84.15
02:35:00 PM  all    7.75    0.00    1.52   13.14    0.00    0.08    0.00    0.00    0.00   77.51
02:35:01 PM  all    3.97    0.00    1.10   11.05    0.00    0.00    0.00    0.00    0.00   83.88
02:35:02 PM  all    4.82    0.00    1.78   12.94    0.00    0.08    0.00    0.00    0.00   80.37
02:35:03 PM  all    2.87    0.00    0.93   10.47    0.00    0.00    0.00    0.00    0.00   85.73
02:35:04 PM  all    5.49    0.00    1.69   12.09    0.00    0.08    0.00    0.00    0.00   80.64
02:35:05 PM  all    5.83    0.00    1.52   12.34    0.00    0.08    0.00    0.00    0.00   80.22
02:35:06 PM  all    4.98    0.00    1.10   11.73    0.00    0.00    0.00    0.00    0.00   82.19
02:35:07 PM  all    3.46    0.00    1.18   11.21    0.00    0.00    0.00    0.00    0.00   84.15
02:35:08 PM  all    4.05    0.00    1.44   10.90    0.00    0.08    0.00    0.00    0.00   83.53
02:35:09 PM  all    3.61    0.00    1.43   11.85    0.00    0.08    0.00    0.00    0.00   83.03
02:35:10 PM  all    7.82    0.00    1.70   11.89    0.00    0.17    0.00    0.00    0.00   78.42
02:35:11 PM  all    8.61    0.00    2.36   10.97    0.00    0.00    0.00    0.00    0.00   78.06
02:35:12 PM  all    8.48    0.00    1.95   10.94    0.00    0.00    0.00    0.00    0.00   78.63
