Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

08:19:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:21:01 AM  all   14.94    0.00    8.71   15.63    0.00    0.00    0.00    0.00    0.00   60.72
08:21:02 AM  all    8.09    0.17    4.05   13.07    0.00    0.00    0.00    0.00    0.00   74.62
08:21:03 AM  all    5.65    0.00    3.08   12.66    0.00    0.00    0.00    0.00    0.00   78.61
08:21:04 AM  all    6.89    0.09    3.40   15.05    0.00    0.00    0.00    0.00    0.00   74.57
08:21:05 AM  all    3.55    0.00    3.30   11.34    0.00    0.08    0.00    0.00    0.00   81.73
08:21:06 AM  all    5.51    0.00    3.05   14.25    0.00    0.00    0.00    0.00    0.00   77.18
08:21:07 AM  all    6.16    0.00    3.60   13.70    0.00    0.00    0.00    0.00    0.00   76.54
08:21:08 AM  all    4.08    0.17    3.65   12.83    0.00    0.00    0.00    0.00    0.00   79.27
08:21:09 AM  all    8.55    0.26    4.27   13.68    0.00    0.00    0.00    0.00    0.00   73.25
08:21:10 AM  all   11.66    0.00    5.62   15.32    0.00    0.00    0.00    0.00    0.00   67.40
08:21:11 AM  all    4.43    0.00    2.81   12.10    0.00    0.00    0.00    0.00    0.00   80.66
08:21:12 AM  all    9.36    0.00    4.68   14.04    0.00    0.00    0.00    0.00    0.00   71.91
08:21:13 AM  all    9.73    0.00    6.57   13.14    0.00    0.00    0.00    0.00    0.00   70.56
08:21:14 AM  all   10.56    0.09    3.41   12.35    0.00    0.00    0.00    0.00    0.00   73.59
08:21:15 AM  all    6.68    0.09    2.83   14.82    0.00    0.17    0.00    0.00    0.00   75.41
08:21:16 AM  all    7.74    0.00    3.95   13.12    0.00    0.25    0.00    0.00    0.00   74.94
08:21:17 AM  all    6.84    0.08    3.71   12.74    0.00    0.08    0.00    0.00    0.00   76.54
08:21:18 AM  all    8.75    0.00    4.25   14.19    0.00    0.00    0.00    0.00    0.00   72.81
08:21:19 AM  all   10.67    0.00    6.06   12.88    0.00    0.00    0.00    0.00    0.00   70.39
08:21:20 AM  all    4.43    0.00    2.81   12.62    0.00    0.00    0.00    0.00    0.00   80.14
08:21:21 AM  all    7.29    0.09    3.52   16.72    0.00    0.00    0.00    0.00    0.00   72.38
08:21:22 AM  all    3.14    0.00    2.97   12.39    0.00    0.08    0.00    0.00    0.00   81.41
08:21:23 AM  all    5.20    0.00    3.16   15.02    0.00    0.00    0.00    0.00    0.00   76.62
08:21:24 AM  all    4.09    0.09    3.15   12.87    0.00    0.00    0.00    0.00    0.00   79.80
08:21:25 AM  all    4.79    0.00    2.99   12.82    0.00    0.00    0.00    0.00    0.00   79.40
08:21:26 AM  all    6.83    0.00    3.67   16.05    0.00    0.00    0.00    0.00    0.00   73.44
08:21:27 AM  all    5.28    0.00    3.66   14.04    0.00    0.17    0.00    0.00    0.00   76.85
08:21:28 AM  all    4.84    0.00    3.14   13.42    0.00    0.08    0.00    0.00    0.00   78.50
08:21:29 AM  all    7.47    0.00    4.07   13.84    0.00    0.25    0.00    0.00    0.00   74.36
08:21:30 AM  all   14.52    0.00    8.71   16.99    0.00    0.34    0.00    0.00    0.00   59.44
08:21:31 AM  all    4.68    0.00    3.15   12.07    0.00    0.09    0.00    0.00    0.00   80.02
08:21:32 AM  all    5.54    0.09    2.98   14.40    0.00    0.09    0.00    0.00    0.00   76.92
08:21:33 AM  all    7.17    0.00    3.76   15.63    0.00    0.77    0.00    0.00    0.00   72.67
08:21:34 AM  all    4.92    0.00    2.54   12.30    0.00    0.93    0.00    0.00    0.00   79.30
08:21:35 AM  all    6.97    0.09    3.57   15.22    0.00    0.43    0.00    0.00    0.00   73.72
08:21:36 AM  all    5.33    0.00    2.49   12.97    0.00    0.34    0.00    0.00    0.00   78.87
08:21:37 AM  all    4.43    0.00    2.98   13.46    0.00    0.00    0.00    0.00    0.00   79.13
08:21:38 AM  all    5.77    0.00    3.36   13.86    0.00    0.00    0.00    0.00    0.00   77.02
08:21:39 AM  all    6.68    0.00    3.51   15.25    0.00    0.09    0.00    0.00    0.00   74.46
08:21:40 AM  all    7.22    0.08    3.23   11.46    0.00    0.00    0.00    0.00    0.00   78.01
08:21:41 AM  all   10.31    0.00    3.87   14.09    0.00    0.00    0.00    0.00    0.00   71.74
08:21:42 AM  all    7.41    0.00    3.19   15.26    0.00    0.00    0.00    0.00    0.00   74.14
08:21:43 AM  all    8.50    0.00    3.95   13.91    0.00    0.00    0.00    0.00    0.00   73.65
08:21:44 AM  all    4.53    0.00    2.82   13.60    0.00    0.00    0.00    0.00    0.00   79.04
08:21:45 AM  all    4.54    0.00    2.66   14.22    0.00    0.00    0.00    0.00    0.00   78.58
08:21:46 AM  all    5.03    0.00    3.24   13.74    0.00    0.00    0.00    0.00    0.00   77.99
08:21:47 AM  all    6.78    0.00    3.17   14.58    0.00    0.00    0.00    0.00    0.00   75.47
08:21:48 AM  all    5.05    0.00    3.08   11.56    0.00    0.00    0.00    0.00    0.00   80.31
08:21:49 AM  all    5.89    0.09    2.82   13.75    0.00    0.00    0.00    0.00    0.00   77.46
08:21:50 AM  all   14.76    0.00    5.75   14.94    0.00    0.09    0.00    0.00    0.00   64.46
08:21:51 AM  all    6.56    0.09    2.90   11.94    0.00    0.00    0.00    0.00    0.00   78.52
08:21:52 AM  all    7.84    0.00    3.53   15.59    0.00    0.09    0.00    0.00    0.00   72.95
08:21:53 AM  all    8.04    0.09    3.55   13.84    0.00    0.00    0.00    0.00    0.00   74.48
08:21:54 AM  all    6.42    0.09    3.59   13.52    0.00    0.00    0.00    0.00    0.00   76.39
08:21:55 AM  all    5.61    0.00    3.11   14.08    0.00    0.09    0.00    0.00    0.00   77.12
08:21:56 AM  all    5.80    0.00    4.01   14.83    0.00    0.00    0.00    0.00    0.00   75.36
08:21:57 AM  all    6.95    0.00    3.26   14.42    0.00    0.00    0.00    0.00    0.00   75.36
08:21:58 AM  all    6.00    0.00    3.17   13.45    0.00    0.00    0.00    0.00    0.00   77.38
08:21:59 AM  all    6.34    0.00    3.42   13.61    0.00    0.00    0.00    0.00    0.00   76.63
08:22:00 AM  all    7.10    0.00    3.51   14.46    0.00    0.00    0.00    0.00    0.00   74.94
08:22:01 AM  all    7.73    0.52    4.73   15.29    0.00    0.09    0.00    0.00    0.00   71.65
08:22:02 AM  all    6.03    0.00    4.48   14.22    0.00    0.09    0.00    0.00    0.00   75.17
08:22:03 AM  all   12.59    0.00    4.60   14.15    0.00    0.00    0.00    0.00    0.00   68.66
08:22:04 AM  all    6.66    0.00    4.53   15.88    0.00    0.00    0.00    0.00    0.00   72.93
08:22:05 AM  all    4.44    0.00    2.90   13.15    0.00    0.00    0.00    0.00    0.00   79.50
08:22:06 AM  all    7.38    0.00    3.78   17.25    0.00    0.00    0.00    0.00    0.00   71.59
08:22:07 AM  all    6.90    0.00    4.23   14.58    0.00    0.00    0.00    0.00    0.00   74.29
08:22:08 AM  all    5.86    0.00    2.84   12.58    0.00    0.00    0.00    0.00    0.00   78.73
08:22:09 AM  all    8.04    0.00    4.62   17.45    0.00    0.00    0.00    0.00    0.00   69.89
08:22:10 AM  all    4.07    0.08    2.54   12.64    0.00    0.17    0.00    0.00    0.00   80.49
08:22:11 AM  all    6.28    0.00    4.07   14.86    0.00    0.00    0.00    0.00    0.00   74.79
08:22:12 AM  all    3.42    0.00    2.65   12.81    0.00    0.00    0.00    0.00    0.00   81.13
08:22:13 AM  all    9.35    0.09    4.29   17.24    0.00    0.00    0.00    0.00    0.00   69.04
08:22:14 AM  all   12.84    0.00    4.91   13.45    0.00    0.00    0.00    0.00    0.00   68.79
08:22:15 AM  all    7.34    0.09    2.82   13.24    0.00    0.00    0.00    0.00    0.00   76.52
08:22:16 AM  all    8.11    0.00    3.42   15.29    0.00    0.00    0.00    0.00    0.00   73.19
08:22:17 AM  all    3.57    0.00    2.97   14.02    0.00    0.08    0.00    0.00    0.00   79.35
08:22:18 AM  all    4.80    0.00    2.40   15.85    0.00    0.00    0.00    0.00    0.00   76.95
08:22:19 AM  all    5.11    0.00    2.56   14.22    0.00    0.00    0.00    0.00    0.00   78.11
08:22:20 AM  all    7.04    0.09    2.66   15.72    0.00    0.00    0.00    0.00    0.00   74.48
08:22:21 AM  all    7.01    0.00    2.91   13.26    0.00    0.00    0.00    0.00    0.00   76.82
08:22:22 AM  all    4.12    0.00    2.83   12.35    0.00    0.09    0.00    0.00    0.00   80.62
08:22:23 AM  all   11.96    0.00    2.63   12.47    0.00    0.00    0.00    0.00    0.00   72.94
08:22:24 AM  all    4.05    0.00    2.93   12.66    0.00    0.09    0.00    0.00    0.00   80.28
08:22:25 AM  all   10.15    0.00    3.70   14.27    0.00    0.00    0.00    0.00    0.00   71.88
08:22:26 AM  all    7.44    0.00    3.89   13.41    0.00    0.00    0.00    0.00    0.00   75.26
08:22:27 AM  all    5.14    0.00    2.14   13.45    0.00    0.00    0.00    0.00    0.00   79.26
08:22:28 AM  all    8.64    0.00    4.06   18.84    0.00    0.00    0.00    0.00    0.00   68.45
08:22:29 AM  all    6.86    0.00    3.17   14.74    0.00    0.00    0.00    0.00    0.00   75.24
08:22:30 AM  all    7.11    0.00    2.29   11.94    0.00    0.17    0.00    0.00    0.00   78.49
08:22:31 AM  all    8.54    0.09    3.07   14.69    0.00    0.00    0.00    0.00    0.00   73.61
08:22:32 AM  all    3.98    0.00    2.97   13.22    0.00    0.08    0.00    0.00    0.00   79.75
08:22:33 AM  all    5.77    0.00    2.37   14.16    0.00    0.00    0.00    0.00    0.00   77.69
08:22:34 AM  all    8.08    0.00    2.38   13.35    0.00    0.09    0.00    0.00    0.00   76.11
08:22:35 AM  all    4.90    0.00    2.37   13.78    0.00    0.08    0.00    0.00    0.00   78.87
08:22:36 AM  all    4.97    0.00    2.74   14.91    0.00    0.00    0.00    0.00    0.00   77.38
08:22:37 AM  all    5.53    0.09    2.38   12.76    0.00    0.00    0.00    0.00    0.00   79.25
08:22:38 AM  all    5.38    0.00    2.99   18.21    0.00    0.00    0.00    0.00    0.00   73.42
08:22:39 AM  all    5.13    0.09    2.91   12.31    0.00    0.00    0.00    0.00    0.00   79.57
08:22:40 AM  all    7.77    0.09    3.71   14.67    0.00    0.09    0.00    0.00    0.00   73.68
08:22:41 AM  all    5.91    0.00    4.37   13.10    0.00    0.00    0.00    0.00    0.00   76.63
08:22:42 AM  all    9.42    0.00    3.94   11.99    0.00    0.00    0.00    0.00    0.00   74.66
08:22:43 AM  all    6.71    0.00    2.92   12.98    0.00    0.00    0.00    0.00    0.00   77.39
08:22:44 AM  all    8.34    0.00    3.61   15.39    0.00    0.09    0.00    0.00    0.00   72.57
08:22:45 AM  all   13.40    0.00    3.35   11.86    0.00    0.09    0.00    0.00    0.00   71.31
08:22:46 AM  all    9.99    0.00    4.74   15.33    0.00    0.09    0.00    0.00    0.00   69.85
08:22:47 AM  all    4.40    0.08    2.11   11.50    0.00    0.00    0.00    0.00    0.00   81.91
08:22:48 AM  all    5.83    0.09    2.49   15.18    0.00    0.00    0.00    0.00    0.00   76.42
08:22:49 AM  all    4.74    0.08    3.22   14.23    0.00    0.08    0.00    0.00    0.00   77.65
08:22:50 AM  all   12.60    0.00    2.57   15.68    0.00    0.09    0.00    0.00    0.00   69.07
08:22:51 AM  all    9.00    0.00    2.46   13.41    0.00    0.08    0.00    0.00    0.00   75.04
08:22:52 AM  all   13.01    0.00    3.17   13.53    0.00    0.00    0.00    0.00    0.00   70.29
08:22:53 AM  all   13.86    0.00    2.99   14.54    0.00    0.09    0.00    0.00    0.00   68.52
08:22:54 AM  all   15.56    0.00    3.50   14.53    0.00    0.00    0.00    0.00    0.00   66.41
08:22:55 AM  all    8.23    0.09    2.49   16.20    0.00    0.09    0.00    0.00    0.00   72.92
08:22:56 AM  all    9.97    0.00    2.81   12.61    0.00    0.00    0.00    0.00    0.00   74.62
08:22:57 AM  all    4.55    0.00    2.32   14.85    0.00    0.00    0.00    0.00    0.00   78.28
08:22:58 AM  all   19.78    0.00    3.60   13.36    0.00    0.17    0.00    0.00    0.00   63.10
08:22:59 AM  all    5.17    0.00    1.78   11.69    0.00    0.00    0.00    0.00    0.00   81.37
08:23:00 AM  all   18.87    0.00    3.52   14.24    0.00    0.00    0.00    0.00    0.00   63.38
08:23:01 AM  all    4.15    0.08    2.29   12.29    0.00    0.00    0.00    0.00    0.00   81.19
08:23:02 AM  all    4.58    0.00    2.29   14.58    0.00    0.00    0.00    0.00    0.00   78.56
08:23:03 AM  all    4.91    0.00    2.37   14.55    0.00    0.08    0.00    0.00    0.00   78.09
08:23:04 AM  all    4.39    0.00    2.28   17.47    0.00    0.00    0.00    0.00    0.00   75.86
08:23:05 AM  all    2.61    0.00    1.52   10.61    0.00    0.17    0.00    0.00    0.00   85.09
08:23:06 AM  all   11.35    0.09    3.07   13.82    0.00    0.09    0.00    0.00    0.00   71.59
08:23:07 AM  all   15.44    0.00    4.46   17.07    0.00    0.00    0.00    0.00    0.00   63.04
08:23:08 AM  all    8.38    0.00    2.91   10.78    0.00    0.00    0.00    0.00    0.00   77.93
08:23:09 AM  all    8.26    0.00    3.87   15.83    0.00    0.00    0.00    0.00    0.00   72.03
08:23:10 AM  all    4.25    0.09    2.38   10.29    0.00    0.09    0.00    0.00    0.00   82.91
08:23:11 AM  all   12.79    0.00    4.67   17.29    0.00    0.09    0.00    0.00    0.00   65.17
08:23:12 AM  all   12.92    0.09    4.11   12.92    0.00    0.00    0.00    0.00    0.00   69.97
08:23:13 AM  all    6.81    0.00    3.15   12.52    0.00    0.00    0.00    0.00    0.00   77.51
08:23:14 AM  all   20.87    0.09    3.90   11.95    0.00    0.00    0.00    0.00    0.00   63.20
08:23:15 AM  all    6.96    0.00    3.87   13.16    0.00    0.00    0.00    0.00    0.00   76.01
08:23:16 AM  all    8.10    0.00    3.58   14.32    0.00    0.00    0.00    0.00    0.00   74.00
08:23:17 AM  all   12.34    0.00    3.68   10.28    0.00    0.00    0.00    0.00    0.00   73.69
08:23:18 AM  all    8.90    0.09    3.42   13.10    0.00    0.00    0.00    0.00    0.00   74.49
08:23:19 AM  all    7.48    0.08    3.40   13.93    0.00    0.00    0.00    0.00    0.00   75.11
08:23:20 AM  all    7.11    0.00    3.00   15.77    0.00    0.09    0.00    0.00    0.00   74.04
08:23:21 AM  all   12.56    0.00    3.53   12.91    0.00    0.00    0.00    0.00    0.00   71.00
08:23:22 AM  all   14.59    0.00    3.95   11.59    0.00    0.00    0.00    0.00    0.00   69.87
08:23:23 AM  all    9.88    0.00    3.69   15.46    0.00    0.00    0.00    0.00    0.00   70.96
08:23:24 AM  all    8.16    0.00    3.06   11.14    0.00    0.00    0.00    0.00    0.00   77.64
08:23:25 AM  all   17.05    0.00    4.63   14.40    0.00    0.09    0.00    0.00    0.00   63.84
08:23:26 AM  all    9.85    0.00    3.85   12.93    0.00    0.00    0.00    0.00    0.00   73.37
08:23:27 AM  all   11.28    0.00    3.42   12.99    0.00    0.09    0.00    0.00    0.00   72.22
08:23:28 AM  all   13.04    0.00    4.80   13.46    0.00    0.00    0.00    0.00    0.00   68.70
08:23:29 AM  all   12.09    0.00    3.00   11.92    0.00    0.00    0.00    0.00    0.00   72.98
